customer_tweet_id,customer_text,response_text
231769,@115830 - was all this packaging really necessary?!!! https://t.co/1UZi445HTQ,"@171203 Hi, sorry to see that, it looks excessive. Please submit more feedback here: https://t.co/fxgZ6hTrFA. ^JJ"
231773,"@AmazonHelp Hi. I'd set auto-renewal off deliberately, recently, yet I've still been charged for another year. Any way to reverse this?","@171204 Hi, you can cancel Prime here: https://t.co/sn970ST0hi and you'll be refunded for unused service if eligible. ^JJ"
231775,@115850 This deal darken my life by engaging me 24hr on this but no improvement in the whole day. https://t.co/kNXHJZuEAh,@171205 Sorry about that. We have exciting deals coming up. Stay tuned. ^NS
231783,@AmazonHelp iPhone 7 and if it is not supported then help me with any android device such as Moto g 3 or Samsung j5,@171206 Our Fire TV support team will be happy to look into this. You can connect with us here: https://t.co/R3EfhzgU8B. ^CB
231785,@AmazonHelp I have raisedrequest 4 times over the given link by calling them but i am not receiving reply every time they say they have raised the query,@171206 Sorry for the hassle Keshav. Please share your details here: https://t.co/GIJyeYqKE0 and I'll get back to you. ^HN
231787,@AmazonHelp They never give a call back with a solution,@171206 Please be assured we'll get in touch with you at the earliest once you fill n your details with the link provided. ^PB
231789,"@AmazonHelp I have already filled the details , kindly contact me after 6:30 pm IST",@171206 We've not received your details. Kindly fill in the details again and we'll get back to you soon. ^AP
179236,"@128308 @12379 Plz help me in screen mirroring,I am unable to mirror mobile screen",@171206 I'll surely help you. May I know which mobile device are you on currently? ^MM
231792,@115851 @115850 @AmazonHelp Please improve amazon service in india.. customers need to beg even to speak to customer care @115850 https://t.co/kZiBcmwS7P,@171207 Sorry for the hassle Linson. I'll surely pass on your feedback to the concerned team internally. ^HN
231793,@115851 Shambolic service.let me down..given my order to neighbor without informing me 3 times and cx service refused to help @115850 @AmazonHelp,@171207 We would like to help you. Please share your details with us here: https://t.co/GIJyeYqKE0. We'll get in touch shortly. ^CB
231800,"@AmazonHelp I have had filled the details, but post to that nothing came through..",@171208 Kindly check for an update here: https://t.co/bq1Q4M2Qy2 ^NS
231801,@AmazonHelp I have not received any solution on this yet...,@171208 You should have received an email from us Aditya. Please check and revert. ^HN
231804,"@AmazonHelp I have filled the form, can you help??",@171208 We've received your details and we will reach out to you shortly. ^GK
231806,@AmazonHelp @116439 screen mirroring gives only pixilated display after latest update. Please help,@171208 Sorry about that. Kindly drop in your details here: https://t.co/Jj9Ym64dNO and we'll work on it. ^NS
231808,"@AmazonHelp Hi, my order hasn't dispatched yet. I made the order on Monday &amp; it was supposed to dispatch yday and arrive tomorrow. Help?","@171209 If it dispatches today, it can still be delivered tomorrow. What delivery speed did you chose at checkout? ^PK"
231468,@AmazonHelp 9V batteries are used in smoke detectors. That's where I used 1.,"@171127 Hello, have you used the link provided to process a return ? ^CR"
231811,@AmazonHelp Dat wld b fine!,@170927 Do keep us posted for any further concerns. ^SG
230593,@115850 @115821 Dis didn't address my query!,@170927 I get your point I'll pass it on to our team internally. ^RB
231814,@AmazonHelp hi team I placd order again bt I don't think it will be delivered again as no details shared as yet Order #405-6070445-6353906,@171210 Please don’t provide your order details as it is personal information. Our page is visible to the public.2/2^HN
231817,@AmazonHelp there is nothin more u can do &amp; if u can plz share itself so that every1 knws what does a customer mean for @115821 @115851,"@171210 Apologies for the inconvenience, I'll forward this as a feedback internally. ^ST"
231819,"@AmazonHelp final reply frm @115821 customer screw u, v don't give a shit for ur pain. #prime customer @115851 https://t.co/CWG2oP5xRs",@171210 Sorry for the hassle Saurabh. Please revert to the email and we'll check this for you. ^HN
231821,@AmazonHelp does @115850 dsnt have system to track customer. Written and called countless times,@171210 I do get your concern. Kindly fill in your details here: https://t.co/GIJyeYqKE0 and I'll help you with it. ^MM
231823,@AmazonHelp no resolution for phone I ordered pending since 22 Sept.Nothin on false update again done by delivery person yesterday @115850,@171210 Apologies for any inconvenience. Have you tried reporting this to our support team here: https://t.co/2t6DQoUmNZ ? ^AB
231825,@AmazonHelp waiting for resolution. Meanwhile false status update has become a norm @115850 @115851 @115821 https://t.co/lanPh4vdLF,@171210 Apologies for the ordeal. Have your received a correspondence from us? Kindly check: https://t.co/PzJPKQJy8I and revert. ^PN
231827,#charity by @115850 4 sub standrd customer service. @115851 @115821 hope charity policy doesn't apply elsewhere https://t.co/2NAESbcNqE,"@171210 Apologies for the inconvenience. In this case, I'll forward this as feedback to the concerned team internally for review. ^PN"
231828,"@AmazonHelp  I already spoke wid them bt no update. Shall I share the chat snapshot, I raised concern arnd 11am.",@171210 Please share your details here: https://t.co/GIJyeY99fq Saurabh and we'll get back to you. ^HN
231831,@AmazonHelp Haven't received anything from your media team and your escalation team advised me to go to police and legal to get my product,"@171211 If you've shared the required details on the link provided earlier, you definitely must have received an update from us. ^YP"
231835,"@AmazonHelp I've shared the details and received an email from social media expert 2-3 days back, but there is nothing post that",@171211 Kindly proceed as per the details mentioned on the email. Appreciate your understanding. ^SG
231838,@AmazonHelp Which email? From escalation team in which they suggested to go to police or have you sent me any other email,"@171211 The issue was handled by the specialist team. Kindly proceed as per the email. If not, you may revert to the email. ^SG"
231840,"@AmazonHelp So my only option is to report to police and legal, right?",@171211 Please revert to the email you've received from our specialist team and we'll check this for you. ^HN
231833,"@115850 @115850 after 11 days of investigation I got reply that nothing can be done in this case, I didn't receive the product https://t.co/cHNd5DBp0E","@171211 Please respond to the email sent from the social media team to your account email address for more information, Munish. ^JC"
231844,@AmazonHelp - my book isn't available on Kindle in Chennai but it is in Delhi?? Pls help - don't want to lose a potential customer! :( https://t.co/HVwwa7Ozo4,@171212 That's not possible. Kindly ask the customer to connect with our Kindle support team here: https://t.co/L8c37NiCJG ^SH
231846,Amazonからの荷物が来ない！,@171213 アマゾンです。注文履歴に記載のお届け予定日を過ぎている場合は、カスタマーサービスにお問い合わせください。https://t.co/NtNAX37Sr4 発送元が出品者の場合は、直接お問い合わせください。https://t.co/JHgZZJVL9O ET
231848,@AmazonHelp I bought the products between 21-23 sep 2017 I don't actually remember the name of the event,@171214 the terms and conditions here:https://t.co/BBp4QjxKty 2/2 ^EM
231849,@115850  when will I get the HDFC debit/credit card rewards/Cashback used during the great Indian festival,@171214 May i know which promotion are you referring to? ^AG
231853,"@AmazonHelp Hi, I""ve talked to your customer executive and I'm not satisfied with the response. As they were saying it is not eligible for return.",@171215 I'll reach out to you at the earliest. 2/2^EM
231857,"@AmazonHelp @115850 
Hi, I have ordered RAM and now I want to return it. But, Product is not eligible for return.",@171215 We'd like to check this out. Please contact our support team here: https://t.co/9mwpIdOzZn and we'll be sure to help you. ^ZH
231859,"@AmazonHelp If package is sealed, then I dont think there is any issue in returning",@171215 Thanks. We'll check and revert at the earliest. ^HK
231861,@AmazonHelp Any Progress regarding my complaint,@171215 You would have received an email from our team by now. Kindly check for the same here https://t.co/8DAc10S7ww. ^VM
231863,@AmazonHelp I have  shared the details . Thanks,@171207 Thank you for providing details. We will check and get back. ^SB
231867,@AmazonHelp Still haven’t received any call back.. still waiting,@171207 We've sent the correspondence to your registered email ID. Kindly check it here: https://t.co/8DAc10S7ww ^GK
231869,@AmazonHelp I checked and there was no resolution provided.. i just requested a call back and no one is calling me back.. . Service is getting worse https://t.co/ss6mZrWDXY,@171207 Kindly revert to the correspondence. We'll check this and get in touch with you. ^SG
231872,@AmazonHelp Hi please chase no one is contacting me.. and again i faced the same issue with my recent order...,@171207 Sorry about that. Kindly revert to the email sent by our time with your preferred time for callback and we'll contact you. ^MP
231866,@AmazonHelp I was contacted by siri.. who promised me a call back yesterday still waiting for the same,@171207 Please respond to the email correspondence and we'll be glad to help you. (2/2) ^SI
231876,@AmazonHelp I responded to the email and received a call back and was promised a call back again.. never recipient one ..,@171207 I apologize for the miss. Please reply to the email you've received then we'll get back to you and assist you further. ^RI
231880,"@115821 No one help me, please help my frnd even customer care also not helping me.",@171216 Apologies for the trouble you've had with the order. You may refer our returns policy here: https://t.co/S4eX6UOjIb. ^MM
231881,"@115821 one of my freind wrongly order no. 402-7177970-5140347
redmi4 but i want to buy redmi note4, i request you to please help me.",@171216 provide your order/account details as we consider them to be personal info. Our Twitter page is visible to public. ^PB (2/2)
